GEOID,NAME,total_pop,med_hh_income,pct_poverty,pct_unemployed,pct_less_hs,pct_bachelors_plus,pct_disability,pct_renter,pct_no_vehicle,pct_no_internet,pct_under5,pct_65plus
15003005400,Census Tract 54; Honolulu County; Hawaii,1464,43070,46.799724707501724,15.238095238095239,8.538163001293661,3.2341526520051747,37.77322404371585,100,0,3.015075376884422,13.114754098360656,15.915300546448089
15003005900,Census Tract 59; Honolulu County; Hawaii,3012,65882,13.634085213032582,10.069444444444445,2.026431718061674,8.942731277533039,22.406015037593985,92.5,0,5.9375,3.4528552456839305,10.159362549800797
15003002900,Census Tract 29; Honolulu County; Hawaii,2411,117178,6.06312292358804,2.9748283752860414,0.2810567734682406,51.039910061832494,21.55638784852268,43.812709030100336,1.89520624303233,4.3478260869565215,5.765242637909581,18.166735794276235
15003008634,Census Tract 86.34; Honolulu County; Hawaii,3158,110494,14.077197534868635,6.18436406067678,0,15.447154471544716,28.949086161879894,36.87315634218289,0,0,10.57631412286257,14.439518682710576
15003009401,Census Tract 94.01; Honolulu County; Hawaii,1296,91991,6.196746707978312,0,2.0484171322160147,17.690875232774676,9.456264775413711,41.61616161616162,0,12.929292929292929,1.1574074074074074,19.058641975308642
15003008943,Census Tract 89.43; Honolulu County; Hawaii,1052,192875,5.513307984790875,1.1695906432748537,0,39.30288461538461,16.119691119691122,12.40694789081886,0,0,3.6121673003802277,15.779467680608365
15003008417,Census Tract 84.17; Honolulu County; Hawaii,3174,90858,4.244954766875435,0.6402048655569782,0.39215686274509803,20.566448801742922,23.756544502617803,28.888888888888886,0.7407407407407408,8.88888888888889,9.073724007561438,15.028355387523629
15003002403,Census Tract 24.03; Honolulu County; Hawaii,1551,70641,6.898774983881367,4,4.1880969875091845,22.1895664952241,6.371911573472041,80.47493403693932,1.3192612137203166,10.817941952506596,0.6447453255963894,22.437137330754354
15003004401,Census Tract 44.01; Honolulu County; Hawaii,2680,103707,4.116766467065868,6.140350877192982,3.9244186046511627,26.550387596899228,19.06716417910448,36.60287081339713,3.588516746411483,6.578947368421052,4.029850746268656,23.544776119402986
15009030712,Census Tract 307.12; Maui County; Hawaii,2510,101250,5.915267785771383,14.146658014276445,0,23.103448275862068,22.988047808764943,32.2093023255814,0.9302325581395349,1.5116279069767442,6.932270916334661,15.41832669322709
15003008949,Census Tract 89.49; Honolulu County; Hawaii,2153,143702,7.245703669298653,1.5962441314553992,0,16.624685138539043,18.372569089048106,17.196531791907514,3.0346820809248554,2.4566473988439306,3.715745471435207,18.021365536460753
15003009202,Census Tract 92.02; Honolulu County; Hawaii,2567,120737,2.8827425009738996,0.9734513274336283,0,29.732868757259002,29.830234438156833,27.75800711743772,3.9145907473309607,7.947805456702254,10.20646669263732,20.41293338527464
15003008413,Census Tract 84.13; Honolulu County; Hawaii,3111,140893,7.359735973597361,1.406563965170797,8.175824175824175,17.18681318681319,21.525533290239174,16.960651289009498,0,12.48303934871099,6.203792992606879,18.643522982963677
15003008921,Census Tract 89.21; Honolulu County; Hawaii,2555,150865,5.139270302079247,5.325914149443562,4.759358288770053,14.598930481283423,19.26713947990544,9.777015437392796,0.8576329331046313,5.145797598627787,3.9530332681017613,28.610567514677104
